device_id,timestamp,spindle_current,spindle_power,feed_velocity,machining_process,tool_condition
136,2025-01-01 08:45:00,42.1649,0.2324,20.3971,Layer 1 Down,0
136,2025-01-01 08:48:00,26.7428,0.2334,17.3561,Layer 2 Down,0
136,2025-01-01 08:49:00,15.4743,0.1211,21.0431,Layer 2 Up,0
136,2025-01-01 08:50:00,36.2717,0.0619,10.365,Layer 3 Up,0
136,2025-01-01 08:51:00,19.2819,0.1692,13.2665,Layer 1 Down,0
136,2025-01-01 08:52:00,35.2259,0.1056,16.2228,Layer 2 Down,0
136,2025-01-01 08:53:00,14.4263,0.1083,29.3824,Layer 1 Up,0
136,2025-01-01 08:54:00,25.8121,0.1735,15.9166,Layer 1 Down,0
136,2025-01-01 08:55:00,29.1251,0.1673,23.857,Layer 2 Up,0
136,2025-01-01 08:56:00,19.8761,0.0979,26.2414,Layer 2 Up,0
136,2025-01-01 08:57:00,38.5905,0.1669,24.6941,Layer 2 Up,0
136,2025-01-01 08:58:00,13.2363,0.1309,22.6107,Layer 2 Up,0
136,2025-01-01 08:59:00,42.76,0.1208,21.8272,Layer 2 Down,0
136,2025-01-01 09:01:00,7.9587,0.2738,16.586,Layer 3 Up,0
136,2025-01-01 09:02:00,18.81,0.1136,18.7002,Layer 1 Up,0
136,2025-01-01 09:03:00,30.4632,0.1923,13.8636,Layer 2 Down,0
136,2025-01-01 09:04:00,22.7919,0.0979,23.5471,Layer 1 Up,0
136,2025-01-01 09:05:00,23.2716,0.1533,17.0898,Layer 1 Up,0
136,2025-01-01 09:06:00,9.6148,0.2019,25.174,Layer 2 Up,0
136,2025-01-01 09:07:00,26.2721,0.2082,21.6404,Layer 1 Down,0
136,2025-01-01 09:08:00,18.9143,0.2368,18.9684,Layer 1 Up,0
136,2025-01-01 09:09:00,34.6289,0.1932,26.8513,Layer 1 Down,0
136,2025-01-01 09:10:00,28.0933,0.1034,22.1075,Layer 1 Down,0
136,2025-01-01 09:11:00,36.3479,0.2697,15.6239,Layer 2 Down,0
136,2025-01-01 09:12:00,15.103,0.2109,19.7727,Layer 1 Down,0
136,2025-01-01 09:13:00,21.3465,0.1898,23.7364,Layer 1 Up,0
136,2025-01-01 09:14:00,25.1231,0.0117,12.2088,Layer 1 Down,0
136,2025-01-01 09:15:00,15.7198,0.2673,21.9946,Layer 2 Up,0
136,2025-01-01 09:16:00,23.1098,0.1722,17.8096,Layer 1 Up,0
136,2025-01-01 09:17:00,32.2624,0.2384,19.8974,Layer 2 Up,0
136,2025-01-01 09:18:00,26.4624,0.1679,24.0026,Layer 2 Up,0
136,2025-01-01 09:19:00,17.2201,0.095,17.5216,Layer 3 Up,0
136,2025-01-01 09:20:00,19.7522,0.24,20.3843,Layer 1 Down,0
136,2025-01-01 09:22:00,26.8294,0.1507,15.2547,Layer 1 Up,0
136,2025-01-01 09:23:00,17.0983,0.1569,26.0894,Layer 2 Up,0
136,2025-01-01 09:24:00,6.5362,0.1346,15.0981,Layer 2 Down,0
136,2025-01-01 09:26:00,26.1706,0.2028,11.0051,Layer 2 Down,0
136,2025-01-01 09:30:00,23.5687,0.1408,20.0887,Layer 3 Up,0
136,2025-01-01 09:31:00,6.5713,0.1695,17.6964,Layer 2 Up,0
136,2025-01-01 09:32:00,18.4612,0.1718,17.5131,Layer 1 Down,0
136,2025-01-01 09:33:00,7.1624,0.1583,23.6659,Layer 2 Up,0
136,2025-01-01 09:34:00,17.9069,0.2383,31.7063,Layer 2 Down,0
136,2025-01-01 09:35:00,4.2332,0.2448,23.665,Layer 2 Up,0
136,2025-01-01 09:36:00,27.1072,0.1508,9.2124,Layer 2 Down,0
136,2025-01-01 09:37:00,23.4627,0.1395,18.1261,Layer 3 Up,0
136,2025-01-01 09:38:00,12.9832,0.1113,15.5613,Layer 2 Down,0
136,2025-01-01 09:39:00,49.0038,0.2156,8.628,Layer 1 Down,0
136,2025-01-01 09:40:00,23.424,0.1225,21.7038,Layer 2 Up,0
136,2025-01-01 09:41:00,14.4375,0.2017,10.9594,Layer 1 Up,0
136,2025-01-01 09:42:00,19.5808,0.2583,16.5187,Layer 2 Up,0
136,2025-01-01 09:43:00,25.1992,0.0956,14.1729,Layer 1 Down,0
136,2025-01-01 09:44:00,25.4302,0.1217,25.1629,Layer 3 Up,0
136,2025-01-01 09:45:00,42.0192,0.1178,11.9673,Layer 1 Up,0
136,2025-01-01 09:46:00,29.3436,0.1729,18.9463,Layer 2 Down,0
136,2025-01-01 09:49:00,30.3023,0.1408,16.4761,Layer 2 Up,0
136,2025-01-01 09:50:00,35.8514,0.1636,14.3745,Layer 2 Up,0
136,2025-01-01 09:52:00,32.1559,0.1604,20.0108,Layer 1 Down,0
136,2025-01-01 09:54:00,30.009,0.1039,20.2285,Layer 2 Down,0
136,2025-01-01 09:55:00,27.7739,0.1026,21.0968,Layer 1 Down,0
136,2025-01-01 09:57:00,13.8503,0.2136,22.6004,Layer 2 Up,0
136,2025-01-01 09:58:00,28.1527,0.27,18.7689,Layer 2 Up,0
137,2025-01-01 08:01:00,30.3966,0.2495,18.9529,Layer 1 Up,0
137,2025-01-01 08:03:00,15.2731,0.1348,17.6796,Layer 1 Down,0
137,2025-01-01 08:04:00,20.2861,0.201,26.6003,Layer 1 Up,0
137,2025-01-01 08:05:00,16.7789,0.1321,10.6598,Layer 1 Up,0
137,2025-01-01 08:06:00,20.0228,0.1044,19.3554,Layer 2 Down,0
137,2025-01-01 08:07:00,37.4345,0.1592,13.7103,Layer 2 Up,0
137,2025-01-01 08:08:00,-7.0098,0.2147,23.0373,Layer 3 Up,0
137,2025-01-01 08:09:00,32.1711,0.1587,18.9222,Layer 3 Up,0
137,2025-01-01 08:10:00,25.033,0.1803,19.0899,Layer 2 Down,0
137,2025-01-01 08:11:00,32.849,0.108,13.9583,Layer 3 Up,0
137,2025-01-01 08:12:00,31.6583,0.1258,11.653,Layer 1 Up,0
137,2025-01-01 08:13:00,-2.7712,0.1066,17.7761,Layer 3 Up,0
137,2025-01-01 08:14:00,15.5668,0.1338,13.5188,Layer 1 Down,0
137,2025-01-01 08:15:00,20.078,0.1724,16.7552,Layer 2 Down,0
137,2025-01-01 08:16:00,13.7212,0.2435,21.3712,Layer 2 Up,0
137,2025-01-01 08:17:00,20.4965,0.1701,23.5361,Layer 3 Up,0
137,2025-01-01 08:19:00,16.0207,0.1306,20.6944,Layer 1 Up,0
137,2025-01-01 08:20:00,19.323,0.083,21.5484,Layer 3 Up,0
137,2025-01-01 08:21:00,45.7474,0.1566,13.6727,Layer 1 Up,0
137,2025-01-01 08:22:00,18.018,0.175,21.219,Layer 1 Down,0
137,2025-01-01 08:23:00,26.381,0.1617,19.0965,Layer 1 Down,0
137,2025-01-01 08:24:00,15.9766,0.0,11.172,Layer 2 Down,0
137,2025-01-01 08:25:00,17.2455,0.1294,18.1824,Layer 2 Down,0
137,2025-01-01 08:26:00,24.0404,0.0677,17.7131,Layer 2 Down,0
137,2025-01-01 08:27:00,38.621,0.229,18.5834,Layer 3 Up,0
137,2025-01-01 08:28:00,28.9452,0.0747,12.415,Layer 1 Down,0
137,2025-01-01 08:29:00,30.301,0.2023,12.4703,Layer 3 Up,0
137,2025-01-01 08:30:00,19.1701,0.0699,14.7398,Layer 1 Up,0
137,2025-01-01 08:31:00,36.5293,0.0568,13.9109,Layer 3 Up,0
137,2025-01-01 08:32:00,-1.919,0.0624,8.3564,Layer 1 Down,0
137,2025-01-01 08:33:00,2.5607,0.1227,20.3182,Layer 1 Down,0
137,2025-01-01 08:34:00,22.5817,0.1309,27.8421,Layer 3 Up,0
137,2025-01-01 08:35:00,10.7899,0.1361,18.8634,Layer 2 Up,0
137,2025-01-01 08:36:00,31.1086,0.0368,11.5709,Layer 3 Up,0
137,2025-01-01 08:37:00,14.6549,0.1365,22.5732,Layer 2 Down,0
137,2025-01-01 08:39:00,26.5936,0.0721,23.7528,Layer 2 Down,0
137,2025-01-01 08:40:00,38.2769,0.0909,16.8185,Layer 2 Down,0
137,2025-01-01 08:41:00,19.3091,0.1302,14.3229,Layer 2 Up,0
137,2025-01-01 08:42:00,14.8842,0.1489,22.6094,Layer 2 Up,0
137,2025-01-01 08:43:00,29.6633,0.0298,9.7166,Layer 1 Up,0
137,2025-01-01 08:44:00,6.5021,0.1936,24.3778,Layer 1 Up,0
137,2025-01-01 08:45:00,16.9159,0.1447,20.8873,Layer 1 Down,0
137,2025-01-01 08:47:00,18.6515,0.1423,10.2954,Layer 1 Up,0
137,2025-01-01 08:48:00,24.7274,0.0593,19.5135,Layer 1 Down,0
137,2025-01-01 08:49:00,7.5191,0.1566,15.9011,Layer 1 Up,0
137,2025-01-01 08:50:00,13.953,0.1357,21.4551,Layer 1 Up,0
137,2025-01-01 08:51:00,0.6566,0.1386,13.0904,Layer 1 Down,0
137,2025-01-01 08:52:00,5.8041,0.1454,25.3219,Layer 3 Up,0
137,2025-01-01 08:53:00,23.2779,0.1737,25.9159,Layer 2 Up,0
137,2025-01-01 08:54:00,17.1649,0.1101,21.9765,Layer 1 Up,0
137,2025-01-01 08:55:00,21.0408,0.1236,9.6012,Layer 3 Up,0
137,2025-01-01 08:56:00,22.4274,0.0517,13.4811,Layer 2 Up,0
137,2025-01-01 08:57:00,19.0371,0.1749,9.3565,Layer 3 Up,0
137,2025-01-01 08:58:00,2.3043,0.2073,20.3953,Layer 2 Down,0
137,2025-01-01 08:59:00,12.9378,0.1575,18.8163,Layer 2 Down,0
137,2025-01-01 09:00:00,34.5191,0.0998,22.2001,Layer 2 Up,0
137,2025-01-01 09:01:00,2.6347,0.1744,21.1678,Layer 3 Up,0
137,2025-01-01 09:02:00,15.8417,0.1733,21.3653,Layer 1 Down,0
137,2025-01-01 09:03:00,26.3901,0.0208,14.6893,Layer 3 Up,0
137,2025-01-01 09:04:00,33.1586,0.0787,10.629,Layer 3 Up,0
137,2025-01-01 09:05:00,12.6319,0.1807,19.4629,Layer 3 Up,0
137,2025-01-01 09:06:00,28.8395,0.0206,15.2313,Layer 3 Up,0
137,2025-01-01 09:07:00,30.1522,0.1507,9.7477,Layer 1 Down,0
137,2025-01-01 09:08:00,8.012,0.0082,14.7735,Layer 1 Up,0
137,2025-01-01 09:09:00,28.7546,0.1601,16.9086,Layer 2 Down,0
137,2025-01-01 09:10:00,6.7994,0.1853,16.0491,Layer 2 Up,0
137,2025-01-01 09:11:00,24.4509,0.0974,14.9729,Layer 1 Up,0
137,2025-01-01 09:12:00,34.7897,0.0886,21.6204,Layer 3 Up,0
137,2025-01-01 09:13:00,27.1054,0.0434,16.0145,Layer 3 Up,0
137,2025-01-01 09:14:00,25.6844,0.193,10.7845,Layer 1 Down,0
137,2025-01-01 09:15:00,26.4364,0.0956,8.7832,Layer 1 Up,0
137,2025-01-01 09:16:00,38.9376,0.0712,16.5677,Layer 1 Down,0
137,2025-01-01 09:18:00,23.6614,0.1455,16.0365,Layer 1 Down,0
137,2025-01-01 09:20:00,19.2568,0.1077,12.515,Layer 1 Up,0
137,2025-01-01 09:21:00,15.3959,0.0533,7.4536,Layer 2 Up,0
137,2025-01-01 09:22:00,8.1378,0.0698,16.5632,Layer 1 Up,0
137,2025-01-01 09:24:00,34.8574,0.0787,10.308,Layer 3 Up,0
137,2025-01-01 09:25:00,27.0684,0.0129,22.3411,Layer 2 Down,0
137,2025-01-01 09:26:00,26.6764,0.2329,12.3722,Layer 2 Up,0
137,2025-01-01 09:27:00,2.5172,0.1634,13.9429,Layer 1 Up,0
137,2025-01-01 09:28:00,20.1398,0.3111,22.1674,Layer 2 Down,0
137,2025-01-01 09:29:00,25.3894,0.063,15.5435,Layer 3 Up,0
137,2025-01-01 09:32:00,22.0166,0.1004,12.697,Layer 1 Down,0
137,2025-01-01 09:33:00,11.4715,0.1418,18.2854,Layer 1 Down,0
137,2025-01-01 09:34:00,46.1566,0.1506,26.7096,Layer 3 Up,0
137,2025-01-01 09:36:00,23.232,0.1334,12.8142,Layer 1 Up,0
137,2025-01-01 09:37:00,34.7289,0.2039,15.7605,Layer 3 Up,0
137,2025-01-01 09:38:00,33.149,0.2223,18.0448,Layer 1 Up,0
137,2025-01-01 09:39:00,11.3258,0.1347,14.5648,Layer 1 Up,0
137,2025-01-01 09:41:00,45.5183,0.0726,12.6478,Layer 1 Up,0
137,2025-01-01 09:42:00,32.8002,0.1505,27.5911,Layer 3 Up,0
137,2025-01-01 09:43:00,23.7278,0.1063,19.1931,Layer 3 Up,0
137,2025-01-01 09:44:00,11.3031,0.1342,8.3851,Layer 2 Up,0
137,2025-01-01 09:45:00,28.8048,0.2288,17.7675,Layer 3 Up,0
137,2025-01-01 09:46:00,31.3564,0.1202,18.2233,Layer 1 Up,0
137,2025-01-01 09:47:00,19.2115,0.148,26.9005,Layer 1 Up,0
137,2025-01-01 09:48:00,26.9833,0.1184,16.8549,Layer 1 Down,0
137,2025-01-01 09:50:00,17.2126,0.1175,17.9705,Layer 2 Down,0
137,2025-01-01 09:51:00,17.8128,0.1613,13.9854,Layer 1 Down,0
137,2025-01-01 09:52:00,5.9227,0.0762,17.2559,Layer 2 Up,0
137,2025-01-01 09:53:00,20.2834,0.2445,20.0291,Layer 2 Up,0
137,2025-01-01 09:54:00,17.3027,0.029,12.0251,Layer 1 Down,0
137,2025-01-01 09:56:00,38.8118,0.1325,19.9773,Layer 1 Up,0
137,2025-01-01 09:57:00,5.5025,0.1445,7.3847,Layer 2 Up,0
137,2025-01-01 09:58:00,11.632,0.2824,16.8517,Layer 1 Up,0
137,2025-01-01 09:59:00,15.973,0.1103,21.1213,Layer 3 Up,0
138,2025-01-01 08:00:00,31.2988,0.0916,20.6642,Layer 1 Down,0
138,2025-01-01 08:01:00,21.6272,0.0575,17.3433,Layer 1 Up,0
138,2025-01-01 08:02:00,18.4481,0.1911,25.6744,Layer 2 Up,0
138,2025-01-01 08:03:00,27.7166,0.1696,19.6417,Layer 1 Up,0
138,2025-01-01 08:04:00,21.6024,0.0984,20.1008,Layer 2 Up,0
138,2025-01-01 08:05:00,18.7844,0.1338,26.6062,Layer 2 Up,0
138,2025-01-01 08:06:00,9.8184,0.2032,18.166,Layer 2 Up,0
138,2025-01-01 08:08:00,16.5105,0.1733,16.9596,Layer 2 Down,0
138,2025-01-01 08:09:00,-1.104,0.1957,7.5145,Layer 2 Down,0
138,2025-01-01 08:10:00,12.5348,0.1355,24.7233,Layer 3 Up,0
138,2025-01-01 08:11:00,32.7933,0.1184,14.8246,Layer 1 Down,0
138,2025-01-01 08:12:00,9.805,0.1665,14.2579,Layer 2 Up,0
138,2025-01-01 08:13:00,36.6912,0.0975,24.131,Layer 1 Down,0
138,2025-01-01 08:14:00,25.6552,0.1792,18.6012,Layer 1 Down,0
138,2025-01-01 08:16:00,-0.0467,0.188,12.8636,Layer 1 Up,0
138,2025-01-01 08:17:00,23.6505,0.0826,19.2185,Layer 2 Down,0
138,2025-01-01 08:18:00,21.6201,0.1049,16.2862,Layer 3 Up,0
138,2025-01-01 08:19:00,14.548,0.0844,15.9801,Layer 1 Down,0
138,2025-01-01 08:20:00,17.0547,0.0964,16.8231,Layer 1 Down,0
138,2025-01-01 08:22:00,27.5759,0.1547,15.358,Layer 3 Up,0
138,2025-01-01 08:24:00,10.4026,0.0451,18.3695,Layer 1 Down,0
138,2025-01-01 08:25:00,21.2865,0.1363,16.3051,Layer 2 Down,0
138,2025-01-01 08:26:00,10.085,0.1454,19.0533,Layer 2 Up,0
138,2025-01-01 08:28:00,17.5188,0.2773,14.9564,Layer 1 Up,0
138,2025-01-01 08:29:00,29.3715,0.1096,18.6003,Layer 1 Down,0
138,2025-01-01 08:30:00,38.2996,0.0236,8.0496,Layer 1 Down,0
138,2025-01-01 08:31:00,28.1456,0.0885,12.5553,Layer 1 Up,0
138,2025-01-01 08:32:00,21.0731,0.1641,17.315,Layer 2 Down,0
138,2025-01-01 08:33:00,30.1668,0.0935,30.4861,Layer 3 Up,0
138,2025-01-01 08:34:00,28.1061,0.1531,20.8989,Layer 1 Up,0
138,2025-01-01 08:35:00,7.9068,0.1319,19.3382,Layer 3 Up,0
138,2025-01-01 08:36:00,39.3473,0.198,19.5413,Layer 2 Down,0
138,2025-01-01 08:38:00,10.4903,0.0159,23.2928,Layer 3 Up,0
138,2025-01-01 08:39:00,22.014,0.1146,20.2878,Layer 1 Up,0
138,2025-01-01 08:40:00,10.564,0.1502,17.1795,Layer 2 Down,0
138,2025-01-01 08:41:00,16.5167,0.1339,27.7013,Layer 1 Down,0
138,2025-01-01 08:42:00,31.805,0.0533,14.4751,Layer 1 Down,0
138,2025-01-01 08:43:00,31.1471,0.0,9.816,Layer 3 Up,0
138,2025-01-01 08:44:00,24.8815,0.1251,24.3983,Layer 3 Up,0
138,2025-01-01 08:45:00,10.1547,0.0429,25.7523,Layer 1 Down,0
138,2025-01-01 08:50:00,14.3773,0.1821,26.1714,Layer 2 Up,0
138,2025-01-01 08:51:00,23.3029,0.1409,14.2001,Layer 1 Up,0
138,2025-01-01 08:52:00,28.6893,0.0095,22.371,Layer 1 Down,0
138,2025-01-01 08:53:00,17.4068,0.2214,12.655,Layer 2 Up,0
138,2025-01-01 08:54:00,29.6379,0.2058,14.5068,Layer 1 Up,0
138,2025-01-01 08:55:00,39.131,0.0155,17.0892,Layer 1 Down,0
138,2025-01-01 08:56:00,13.678,0.0745,23.3149,Layer 1 Up,0
138,2025-01-01 08:57:00,47.1561,0.0989,21.0374,Layer 1 Up,0
138,2025-01-01 08:58:00,2.566,0.0726,10.6891,Layer 2 Up,0
138,2025-01-01 09:00:00,19.1139,0.1132,22.2104,Layer 2 Up,0
138,2025-01-01 09:01:00,22.1976,0.0433,23.3807,Layer 3 Up,0
138,2025-01-01 09:02:00,5.1257,0.2137,28.1606,Layer 1 Down,0
138,2025-01-01 09:04:00,26.7505,0.0005,23.1521,Layer 1 Up,0
138,2025-01-01 09:05:00,16.9656,0.1159,7.4251,Layer 1 Down,0
138,2025-01-01 09:06:00,23.0996,0.1226,24.2671,Layer 1 Down,0
138,2025-01-01 09:07:00,21.7435,0.2105,21.7256,Layer 2 Up,0
138,2025-01-01 09:08:00,30.8614,0.1481,16.9005,Layer 3 Up,0
138,2025-01-01 09:09:00,11.7822,0.147,11.2218,Layer 2 Up,0
138,2025-01-01 09:10:00,33.5328,0.201,21.8664,Layer 1 Up,0
138,2025-01-01 09:11:00,22.2241,0.1257,25.1126,Layer 2 Down,0
138,2025-01-01 09:12:00,16.3878,0.1122,15.1773,Layer 2 Up,0
138,2025-01-01 09:13:00,29.2348,0.1363,16.7227,Layer 2 Down,0
138,2025-01-01 09:14:00,10.9062,0.1989,11.7113,Layer 1 Up,0
138,2025-01-01 09:15:00,6.1329,0.0708,12.5681,Layer 2 Up,0
138,2025-01-01 09:17:00,8.6157,0.16,21.8847,Layer 2 Down,0
138,2025-01-01 09:18:00,3.8541,0.0056,17.2915,Layer 1 Up,0
138,2025-01-01 09:19:00,32.4381,0.2037,24.4017,Layer 1 Down,0
138,2025-01-01 09:20:00,36.5182,0.0159,20.2624,Layer 1 Down,0
138,2025-01-01 09:22:00,32.1151,0.2362,10.2706,Layer 1 Up,0
138,2025-01-01 09:23:00,11.8006,0.1382,16.0306,Layer 3 Up,0
138,2025-01-01 09:24:00,25.5116,0.1699,19.2741,Layer 1 Down,0
138,2025-01-01 09:26:00,2.4828,0.1159,18.897,Layer 1 Up,0
138,2025-01-01 09:27:00,36.4459,0.147,22.7237,Layer 1 Up,0
138,2025-01-01 09:28:00,20.3768,0.2074,12.8192,Layer 2 Up,0
138,2025-01-01 09:29:00,13.2951,0.1404,15.1452,Layer 2 Up,0
138,2025-01-01 09:30:00,25.2997,0.1632,29.305,Layer 2 Down,0
138,2025-01-01 09:31:00,17.7044,0.1312,17.5419,Layer 3 Up,0
138,2025-01-01 09:32:00,16.0527,0.1535,15.5594,Layer 1 Up,0
138,2025-01-01 09:33:00,16.4733,0.0747,18.3987,Layer 1 Up,0
138,2025-01-01 09:34:00,12.2055,0.0,20.2757,Layer 2 Down,0
138,2025-01-01 09:35:00,24.8208,0.2663,22.7001,Layer 2 Up,0
138,2025-01-01 09:36:00,46.0646,0.2339,17.0467,Layer 1 Down,0
138,2025-01-01 09:37:00,25.6746,0.1508,11.8935,Layer 2 Down,0
138,2025-01-01 09:38:00,28.7441,0.0607,11.427,Layer 1 Down,0
138,2025-01-01 09:39:00,31.6919,0.1389,23.7448,Layer 2 Down,0
138,2025-01-01 09:40:00,12.6436,0.0118,21.7846,Layer 1 Up,0
138,2025-01-01 09:42:00,35.453,0.1787,18.3121,Layer 3 Up,0
138,2025-01-01 09:43:00,19.9126,0.0938,19.2193,Layer 2 Down,0
138,2025-01-01 09:44:00,9.0957,0.1229,12.802,Layer 3 Up,0
138,2025-01-01 09:45:00,24.5588,0.1851,20.3107,Layer 2 Up,0
138,2025-01-01 09:46:00,37.26,0.1325,29.9694,Layer 2 Up,0
138,2025-01-01 09:47:00,35.5137,0.2122,18.5943,Layer 2 Up,0
138,2025-01-01 09:48:00,27.4296,0.1463,25.3376,Layer 1 Down,0
138,2025-01-01 09:49:00,22.6529,0.1409,16.3354,Layer 1 Down,0
138,2025-01-01 09:50:00,14.547,0.1407,18.8942,Layer 1 Up,0
138,2025-01-01 09:52:00,10.527,0.1215,25.1433,Layer 2 Down,0
138,2025-01-01 09:53:00,45.7172,0.109,18.1455,Layer 2 Down,0
138,2025-01-01 09:54:00,16.8646,0.0717,11.9822,Layer 2 Up,0
138,2025-01-01 09:55:00,24.9973,0.1089,19.5824,Layer 2 Down,0
138,2025-01-01 09:56:00,11.8411,0.1294,13.647,Layer 1 Up,0
138,2025-01-01 09:57:00,32.3754,0.1505,9.989,Layer 2 Down,0
138,2025-01-01 09:59:00,19.5355,0.1927,22.0713,Layer 2 Up,0
139,2025-01-01 08:00:00,8.7469,0.0614,13.1008,Layer 2 Down,0
139,2025-01-01 08:02:00,14.8771,0.178,20.4312,Layer 1 Down,0
139,2025-01-01 08:03:00,27.7258,0.0818,14.228,Layer 1 Down,0
139,2025-01-01 08:04:00,33.2873,0.1501,25.3343,Layer 3 Up,0
139,2025-01-01 08:05:00,20.7358,0.1129,11.2905,Layer 2 Down,0
139,2025-01-01 08:06:00,16.2274,0.1458,13.9752,Layer 1 Down,0
139,2025-01-01 08:07:00,14.47,0.0587,13.7851,Layer 1 Down,0
139,2025-01-01 08:09:00,17.3386,0.0746,22.6567,Layer 1 Down,0
139,2025-01-01 08:10:00,20.9858,0.1668,14.6061,Layer 1 Down,0
139,2025-01-01 08:11:00,17.7821,0.1687,26.0787,Layer 1 Up,0
139,2025-01-01 08:12:00,38.7815,0.0232,13.9396,Layer 2 Down,0
139,2025-01-01 08:14:00,18.2685,0.0607,15.6313,Layer 2 Down,0
139,2025-01-01 08:15:00,10.3992,0.0599,23.9583,Layer 2 Up,0
139,2025-01-01 08:16:00,26.5755,0.1073,7.4086,Layer 2 Down,0
139,2025-01-01 08:17:00,18.4693,0.0609,12.4978,Layer 2 Up,0
139,2025-01-01 08:18:00,21.9074,0.1516,15.6483,Layer 2 Up,0
139,2025-01-01 08:19:00,4.0181,0.0726,20.604,Layer 2 Down,0
139,2025-01-01 08:20:00,17.3226,0.0915,17.903,Layer 1 Up,0
139,2025-01-01 08:22:00,18.4648,0.0339,19.2545,Layer 2 Down,0
139,2025-01-01 08:23:00,-0.3793,0.1302,6.9518,Layer 2 Up,0
139,2025-01-01 08:24:00,20.9087,0.1686,17.3639,Layer 2 Down,0
139,2025-01-01 08:25:00,14.1353,0.0329,18.7025,Layer 2 Up,0
139,2025-01-01 08:26:00,18.1471,0.1023,18.3674,Layer 3 Up,0
139,2025-01-01 08:28:00,15.0713,0.1166,15.4048,Layer 1 Down,0
139,2025-01-01 08:29:00,26.6832,0.0538,21.8982,Layer 1 Up,0
139,2025-01-01 08:30:00,27.1208,0.0625,21.4129,Layer 2 Down,0
139,2025-01-01 08:31:00,20.7608,0.0394,16.4583,Layer 1 Down,0
139,2025-01-01 08:32:00,30.5,0.1016,14.0345,Layer 1 Up,0
139,2025-01-01 08:33:00,33.2481,0.2233,22.0479,Layer 1 Up,0
139,2025-01-01 08:34:00,15.0286,0.0676,20.3035,Layer 1 Up,0
139,2025-01-01 08:35:00,20.8646,0.13,10.5916,Layer 1 Up,0
139,2025-01-01 08:36:00,26.9137,0.1091,26.8344,Layer 1 Down,0
139,2025-01-01 08:37:00,26.2789,0.0791,15.8573,Layer 3 Up,0
139,2025-01-01 08:38:00,24.8739,0.1384,14.5548,Layer 1 Up,0
139,2025-01-01 08:39:00,22.6322,0.1926,18.8522,Layer 1 Up,0
139,2025-01-01 08:41:00,19.1713,0.1702,21.8718,Layer 1 Up,0
139,2025-01-01 08:42:00,16.3973,0.0995,17.9432,Layer 2 Up,0
139,2025-01-01 08:43:00,10.8242,0.0669,12.0749,Layer 1 Down,0
139,2025-01-01 08:44:00,33.3564,0.1066,11.2908,Layer 2 Down,0
139,2025-01-01 08:45:00,16.6275,0.097,8.6289,Layer 1 Up,0
139,2025-01-01 08:46:00,18.6167,0.207,21.5611,Layer 2 Up,0
139,2025-01-01 08:47:00,33.9714,0.1936,16.0087,Layer 1 Up,0
139,2025-01-01 08:48:00,15.3727,0.1318,20.5494,Layer 2 Down,0
139,2025-01-01 08:49:00,41.1798,0.0201,22.7458,Layer 2 Down,0
139,2025-01-01 08:50:00,14.4679,0.1231,18.8453,Layer 2 Down,0
139,2025-01-01 08:52:00,13.3485,0.0,24.5624,Layer 2 Down,0
139,2025-01-01 08:53:00,30.7941,0.1447,11.6253,Layer 1 Up,0
139,2025-01-01 08:54:00,3.4555,0.1707,20.7173,Layer 2 Up,0
139,2025-01-01 08:55:00,4.1876,0.032,10.6547,Layer 2 Down,0
139,2025-01-01 08:56:00,30.9607,0.086,20.187,Layer 1 Up,0
139,2025-01-01 08:57:00,15.4689,0.1365,27.0758,Layer 1 Down,0
139,2025-01-01 08:58:00,8.3188,0.1021,13.2171,Layer 2 Up,0
139,2025-01-01 08:59:00,20.0854,0.1227,14.5357,Layer 3 Up,0
139,2025-01-01 09:00:00,23.2527,0.1077,14.604,Layer 3 Up,0
139,2025-01-01 09:01:00,4.3142,0.0936,23.4728,Layer 2 Down,0
139,2025-01-01 09:02:00,17.2849,0.1942,21.8017,Layer 3 Up,0
139,2025-01-01 09:03:00,21.4504,0.0855,16.9691,Layer 2 Up,0
139,2025-01-01 09:04:00,33.1744,0.1275,22.9767,Layer 1 Up,0
139,2025-01-01 09:05:00,15.2175,0.0623,15.297,Layer 3 Up,0
139,2025-01-01 09:07:00,6.6075,0.1298,27.3741,Layer 2 Down,0
139,2025-01-01 09:08:00,17.4101,0.0585,9.2487,Layer 1 Down,0
139,2025-01-01 09:09:00,16.7393,0.1656,18.2933,Layer 1 Up,0
139,2025-01-01 09:10:00,13.2881,0.023,11.558,Layer 1 Up,0
139,2025-01-01 09:11:00,19.9125,0.1362,18.4427,Layer 2 Up,0
139,2025-01-01 09:12:00,7.3898,0.0764,6.8988,Layer 2 Down,0
139,2025-01-01 09:13:00,21.0343,0.0146,14.6776,Layer 2 Up,0
139,2025-01-01 09:14:00,25.5841,0.1882,20.2595,Layer 2 Up,0
139,2025-01-01 09:16:00,15.8495,0.0,8.8188,Layer 3 Up,0
139,2025-01-01 09:17:00,24.1315,0.1124,16.6254,Layer 2 Down,0
139,2025-01-01 09:18:00,23.2757,0.2365,22.4813,Layer 2 Down,0
139,2025-01-01 09:20:00,1.4623,0.2035,10.0826,Layer 1 Up,0
139,2025-01-01 09:21:00,27.7267,0.0944,17.8786,Layer 3 Up,0
139,2025-01-01 09:22:00,26.6902,0.0994,16.8141,Layer 3 Up,0
